,0,1,2,3,4,5,6,7,8,9
0,-32.812167206807665,-27.535055630784633,0.019635740236023658,-22.32171054654668,-28.353220706415904,-0.014465658419948735,14.854058709858709,26.09041867222154,45.295498315115545,23.54104795910523
1,200.60105277636106,197.25506389141535,199.7331661124774,198.35468118212245,198.54302812640896,201.00718087935192,195.6961863163848,201.9913561178844,200.9284574291588,207.954792495755
2,216.19459980232457,211.95882416669923,223.77613274447538,224.43832899342902,222.0223746452447,220.61296756525564,221.97116986343602,220.229903803192,213.3037404879238,220.3012099489648
3,218.46160524137437,215.33957168174743,226.18690409087526,213.5874921832853,214.6403675755459,218.4928694304952,221.69162781724333,214.0364068060864,219.02691349628225,224.8079872424513
4,217.68864782134295,222.21962851738206,221.48694397362783,214.033571388671,222.154239950795,210.6615716810395,218.8806257317159,214.46080306264975,219.20253570016973,220.53537949783083
5,211.63620586307485,210.22952829460195,218.92278737023378,210.73773734002094,208.5120188834886,207.53747738794084,211.8328381339984,218.88862100573235,217.5122855169339,211.30839531532092
6,215.89909482907706,214.33548819067235,208.2559839854706,219.56194710807148,213.34305837678025,214.51779436308033,214.5185530234092,216.0042027137385,210.8776010677755,209.07243850692072
7,216.75412222399746,211.23408197725357,209.44414135183712,218.5295170550684,214.7386519239069,214.74458509372994,218.4037053541792,214.37314148840923,214.36672519266384,213.72531329014623
8,223.0996362031205,223.96502699982187,213.84784538976308,221.41146635021727,213.50387186101443,218.6040070257982,212.16370614006632,223.40963427860652,217.70300834294775,220.38828717640095
9,220.99478153358058,220.01160983560948,225.28582964630715,215.6926649331048,221.08367396876895,218.62575739352877,219.07522988402863,220.3184781672011,219.41134895009685,218.5351515860234
10,214.92850850987958,213.98224661218595,220.09760867236943,216.92934186293843,215.92887922378372,211.870258015759,213.56463738816507,217.47167024482798,216.78822720723798,224.00087913049956
11,208.66184770142837,215.87488628553203,220.90631892242877,218.39846936657028,221.47130470538144,212.76535264200544,221.68412434360218,217.77070685953097,218.64277287837618,209.96130597689003
12,214.63330485600198,220.30758106676723,218.1488075227888,208.6066415771817,209.56567896303824,218.72165977564262,209.66336750981534,208.88167186842557,214.43840468756747,209.71928044862926
13,213.3990952753303,212.2937931918928,213.1955255075827,219.33008741050858,213.87847178197453,222.13762522490768,209.87080589277434,220.088012140356,214.9204890613358,212.45652987448528
14,212.91987006923995,218.79165353447587,222.6309424048656,212.45182537415573,218.35389094155033,222.1972655160275,211.07175835296766,221.14267218841542,217.76470306815247,218.74732301929242
15,218.50087204739668,217.68950990765507,223.23038265604873,211.71934462614192,223.4684311052136,215.80424397978743,222.682575476673,225.9337913418811,221.55116342483691,215.31289779891603
16,220.9754536138327,224.84509124469707,214.552364476255,224.39763293324555,218.54401519042136,219.1799460649438,221.88978562146997,214.15856844151241,221.30512220344588,215.56135715498553
17,210.25143971488944,223.13966829577242,221.6953774936865,223.64178331020943,213.99688385118174,217.27374938426615,215.1485592982952,220.59017577956314,219.01049958868182,212.79641049277728
18,216.90828973501618,216.0076604984508,215.831696675986,210.6490616403541,210.98562193675716,219.13335893085107,210.60240438794276,209.36509205696862,212.77642406778244,211.33852372999235
19,216.48867904917392,220.61160066224608,210.0940118583916,210.96629029105515,216.86053371147494,222.3869951798788,208.92103627153196,209.99840142782432,215.80930008373838,215.78499731121036
20,223.9609424963444,214.86433739331386,220.63178847841158,217.49654385758427,211.22238090081174,218.35417300599872,214.72689411335858,212.54684615178869,216.54220996586812,219.40224967206777
21,222.43026991889522,217.90809473177146,220.8535618523602,218.48485282611446,222.6050895755277,222.1118889105636,212.30953671534155,217.17379733319683,223.59770436583807,213.43241562358057
22,221.65298847673185,226.3805888871886,221.2390212314896,221.4763491204929,216.92565980098007,214.62539495542148,223.06059726508983,214.82949009330622,215.76581035337279,214.13173347009902
23,223.24891480400433,220.27058842593573,219.3037030830677,212.20281496603346,222.8408205305356,213.8788702806885,214.56429619947983,222.14099611172253,223.2612646396426,221.76898412615878
24,217.24646762798494,219.76368518297545,214.40055358253798,220.7533700441824,218.60230199047226,213.29093561588837,218.35323151855596,220.5426225923229,211.2480790343261,212.16393674112055
25,220.70452138389973,212.32627376935486,222.1150230650718,210.03369840849234,215.89199083768676,215.21940541294722,218.9848502206174,210.58318853230483,212.62286736729604,212.4668577990726
26,221.02199597403555,218.02250377994562,223.98417781524333,218.74278416664944,220.20269462577826,223.13729483999683,224.53369975162923,221.88883260831324,222.4685867570287,210.6357305580856
27,219.83710907918183,217.56180931746144,221.254951992026,214.13495265048806,222.3178921873034,221.16684463316466,223.44394014666457,219.83595283286593,225.09946901726178,220.66297798187242
28,221.27918411233227,213.0981900917449,214.01393743861215,212.72648882955758,216.07018991103874,216.85922625967243,213.18251246659386,226.23437744799554,215.4248917967255,217.79531875899897
29,215.9460342997049,222.0969018685227,212.45256307381095,217.2541117460056,216.5540622678999,225.26754279999477,214.39969217029463,221.38387414632498,215.33057643736984,217.88467929387184
30,215.89513087892405,216.6135666983297,216.59289764622042,222.24944038616087,221.64807599050863,219.14242860561043,216.9324822554653,213.93849658641,217.0536781973546,219.6499611201068
31,213.50906849616217,222.93650568808795,214.55702250586148,214.19731955518202,222.40614120277607,218.5353755655595,218.3540592013049,219.75422860466713,214.38404879910627,221.9813897460612
32,220.7713350590387,216.1945230013462,221.07481874831848,222.27633130097993,220.75215927203553,217.65933561172548,213.49339722678477,221.8906344670519,217.1239645749334,221.5329109584455
33,214.04868143161318,225.3126459435054,222.5447518477564,216.25124313792261,226.35928153949658,219.90209484762536,224.0208685106596,216.56125798441985,214.92465752819146,220.6825224970989
34,227.08705400185627,219.00871196012832,227.60224009001928,226.48355700817277,225.66615603110887,220.00479584133097,217.00744599576822,224.3990246827683,226.08708704526146,224.08337700382583
35,216.89298725965253,216.11611614271328,216.3045459467155,224.90965968286127,225.15027842296408,219.24802227172682,226.28930262654623,220.104260151726,214.13321255352145,226.06682688768947
36,213.26516944459186,219.7421309658384,220.8530354502507,220.39193454050462,217.70934266998452,215.43162627028255,221.6075311347036,212.05518959885697,216.19192114012634,215.8398822861776
37,218.83060125912868,221.93185066418457,216.5566485829458,222.86275556250735,223.28418558793436,217.10628342760126,222.45372655369215,213.699174185137,218.04386000979096,212.38351046366805
38,216.27918372159982,212.848563548327,219.71050999452967,217.4508486820472,218.5757884294442,218.58836272691167,225.1815599652441,214.74486851106465,221.344403973393,218.04197593092277
39,212.7339072782493,213.05644123549357,219.44922915773182,222.1515069841315,217.018735391762,220.5572653346724,215.6895740662465,222.28327906589342,224.38009193793295,219.56447953966943
40,225.44236281865113,219.44347382389304,227.45109953449065,215.17472709971673,216.02982072016488,218.7864462078989,223.98622587087743,216.5141926373564,215.2944112534801,224.7874033164395
41,226.71963438269356,214.53123114087364,221.9108048139886,215.90929938294295,215.23278319530027,214.88960984264497,218.23405012536116,226.58813141772276,216.64720811787004,214.04372955379137
42,220.16955958284535,218.09753267779735,216.8971812120098,212.6493693177062,212.43644579765973,212.25161048507152,220.8955098584439,221.8288153389017,217.1567160602159,225.01219892079553
43,222.97542136373954,218.11143219564858,215.72480261456954,211.02359480724107,223.9896494844794,213.2573923102641,213.29699925695914,213.96894297197537,222.9538021484175,225.2145913278177
44,224.91076218360732,212.6173336981847,218.90173573684842,222.6092793270043,217.002002629132,223.3098308448824,220.252994945077,220.1911388917961,215.28247357276206,224.2291477352199
45,219.66292932629483,222.48837327234926,216.78254760009943,214.77291180177858,218.73600814760846,217.2025976952945,216.26077868295673,213.17303515208053,220.96047546297746,220.12371002197054
46,227.60990295517655,214.80156906099066,217.8429010603731,214.80077040239814,220.71395483948282,216.20818914256554,216.3594632863576,227.67828769923557,227.89269999725244,226.07685614796594
47,219.7522830240726,222.19505547097427,223.80187052574672,224.5128669354453,223.41855663111969,222.78340035019164,215.9202966136699,217.17359192148197,223.82953980137233,227.35138529114593
48,218.73429044690894,219.04111332846125,224.55859420589354,227.4634440127934,224.86654199131416,219.2639135453561,217.71531503146804,218.1083700527363,218.2469749892654,217.701158987407
49,216.4091839411949,222.74274431701372,225.1262272162385,225.15138992520818,217.40977196397802,223.8813930562743,217.0263231145801,223.63364823507288,218.59149085206337,219.28615230368976
50,221.02295882092858,216.94113798733582,215.17470832527204,222.05476760008213,222.08176382608545,224.8654408269706,222.00818529299985,223.8896199371379,225.02138327054314,214.69164621981082
51,220.87579016566963,226.10255717213246,216.2134058348119,213.8604426707936,223.35452758604083,224.92057641774576,215.54503442083427,226.21266603459887,217.4563870712888,220.9248960828104
52,226.67602618345154,219.48648422100715,224.85468205463417,225.02500279338395,223.9737852282323,218.23540944194667,223.21507436737775,226.8848881580071,218.76766832235484,215.5521677193207
53,216.96424048406647,215.8635092398601,227.81867742178355,222.3834328096012,219.92601029185195,222.77867253764802,223.48297738670223,219.13050814582655,226.83252402429073,218.56711712022707
54,215.10730523139716,219.3901724231655,218.697425606303,214.80693873431449,222.4810405986696,226.87967295629733,221.67139049342163,222.69044103879975,219.3091356318257,223.50022570038112
55,215.12858893901807,215.69090159258678,225.3648480051143,216.66169346004833,221.99482317661517,222.8564295730019,220.79349582420147,226.1601879426518,225.370056800838,215.77996656937285
56,224.7025845749627,216.8912610029338,216.25510141056523,218.13438732295043,218.6051199949689,218.30398993788333,221.2642335355806,223.8705112639423,217.31081100247627,221.17578610436203
57,221.46347149001684,213.3842121192633,217.62411896077506,214.8934609736929,218.25282383207502,215.69642954083818,219.629528630603,217.31943997927962,214.85163156923673,222.82598576929715
58,220.3248947039432,216.08324612596047,221.12024686059877,217.57683989050633,222.34753129768495,221.80596883612446,228.73517842044728,215.66578794396577,226.50428496113034,217.43283951757215
59,218.2412792585122,227.05058976641612,219.5877732199782,219.629150124693,225.73995186585495,226.999131668595,225.08706476413593,220.38271472961878,218.4870484683153,216.45678015085466
60,225.0061793744172,221.79459388324955,219.588599192047,222.58991006393376,218.0562067099165,217.86270918141312,227.53431469021513,215.96039717226446,217.78810772545546,217.72744553076333
61,220.00762435013536,216.9280258283248,224.97535937347214,217.25025280051736,223.6010877236902,222.07642500343738,220.96561106849012,217.3107331797782,219.34816625676234,225.89172751289107
62,217.56991459156853,224.37905347171807,221.8810736582115,220.2403494378445,224.04748126195076,224.96690258235986,217.16686515741068,220.06577790660785,215.19079145972862,219.88258546852813
63,217.7085567614772,215.89569312373524,225.43498207344342,218.94696958150547,218.15675079760442,226.8549533257619,224.22975480634787,226.04741530169167,225.88017097427814,217.70365770657222
64,222.3136320043068,216.98455821917625,220.34175463577574,227.2795165176756,214.84845808887604,218.67494644810589,218.24252808101193,225.29525248751608,221.70731907653737,221.9985878421275
65,225.4926388942161,219.05957358871024,227.13030473692854,218.40361132984586,224.3845337471775,220.17138446536836,218.11077844166888,217.90445094903814,224.40008200966173,223.90392237748614
66,224.39337002543914,224.83863843792574,218.69527204558722,217.5947869150846,229.26890010387274,225.9405548015289,216.30423952298298,225.4543007140338,229.37702968844582,222.37188517662244
67,219.7892511853737,228.81972819890686,225.47773630424675,215.12032581153156,223.97046277706212,216.9810098061661,221.9912538591178,225.12213123319694,217.15415996085184,216.220381120275
68,219.964108902352,218.61928163031766,221.37954557552297,214.2640641855845,222.99329057239072,217.780510175443,227.6980109616327,224.7750760363672,222.1353716342031,227.02855722802627
69,219.57164736262885,220.86787414754113,218.13544877037478,219.67213549924068,217.5482867832994,214.60226098777315,218.9264187058007,223.69007094238995,225.55793698826815,226.15377037113058
70,228.52358195092256,220.08770904973343,224.59733339306803,222.4314459916558,222.46480253384962,221.5770275761174,223.5573287551604,226.38223441518645,228.79114226907433,223.47566193107488
71,221.04582947898044,217.00124779898871,224.88958647730544,225.55717883467457,223.88795324522223,225.73397047032034,228.18610199013634,225.38470821976014,227.21667283122446,225.1487873089657
72,226.84591954064598,221.7724040772507,225.7635451954772,226.31416447303076,220.290587756633,230.68257601762312,228.96403866683806,217.0447219627941,222.8879617936364,228.2197062654061
73,218.70881323701508,219.9856005367372,217.16997079791085,228.28635457071218,223.50102624861347,229.23172295594128,224.36620804498287,217.73962555040865,224.69377325108613,221.15134452040013
74,228.24307984515735,229.0675146190644,219.02800295209818,216.69237098552782,216.73793277310975,223.29101496668363,226.39253396552857,215.06224836647962,219.19522819272743,226.83908003290662
75,221.32983404138153,230.09930343335083,225.21053577058504,219.75380130269465,218.68247233358375,227.83794889977105,217.50154609109782,224.52666034272806,218.28227456926268,225.5228585175536
76,226.68439203808333,219.98270952050427,229.22885594032238,218.22321767110208,224.29365299976365,223.45226222212196,219.1650794592321,225.72659031946964,224.8232006779572,221.44945662642016
77,218.80100840935282,229.7310953553048,218.65503652323753,224.97742788970623,219.69679856637427,220.0736931067774,216.94516529530804,224.04217432517555,223.81394299963148,223.88629455805028
78,229.028795416744,222.8271056711303,218.77199514615188,221.6830718044634,220.61155686805358,219.60056944758105,225.2518318174133,223.31395913703582,226.66069691602732,227.67771454552806
79,223.7372481826488,226.4102296016752,217.83211759394004,225.67982736461894,225.21984126397703,223.5094506006093,227.1890562554112,226.34345973982323,222.48712048286322,226.29874651498798
80,224.98195433736342,217.9711487492515,226.32943458751183,222.86525003208433,223.07166287179263,224.59424087775042,225.7039033411906,229.6009983785323,225.39208997968092,230.8286524043843
81,222.35973935517583,216.975336978758,226.2892676051945,217.27915634073926,218.51559793636457,221.37018470314158,223.6313368619165,223.49487512507258,219.47569195384114,225.68840975170752
82,227.3996352018889,218.43483489666437,218.19817716327606,225.49684636087264,227.1393829355436,229.6318178332406,227.91755218332838,227.81583652078612,216.39644925734495,224.08784848102584
83,230.89799799342637,218.10119048715717,219.52946744721262,223.3861105933168,226.05250449605097,220.48854714428143,222.25123403526467,222.2348515921467,228.4896828500159,230.12849488273258
84,224.5325134110726,221.28258862744784,221.11721893579644,217.93998051361135,218.44029583327404,229.9314132088903,223.4151006787847,231.1343013858212,224.25204061994043,225.8168437453096
85,226.04621748684008,219.50275464574997,218.76766568432896,227.37821780686392,222.34752732945182,226.15831878602083,225.99990159404464,222.59152708025044,228.3301592135036,224.40492891475614
86,230.44823193470702,224.02308370758328,226.66833522846295,230.40609564837106,229.73072466964953,218.2389108510329,218.78656857452222,230.73680153263052,231.25804847853837,226.15908800458269
87,227.7371318803036,230.48578851864212,220.60575941711986,226.15476233319578,231.69939040681186,217.85326625392753,217.779653474911,230.2348942807279,231.93718840251427,220.83664033889428
88,229.78807378027255,230.7308555085312,222.16209598050952,229.52047387620334,218.82862269987703,221.4773814145282,221.32324425561848,232.08598291282303,220.24490265852714,219.0328973504561
89,231.20182327728025,225.0731691947069,230.04312856677407,228.24817351704763,226.63404846574377,220.7299555680625,223.17368727589863,228.07541344472767,230.81569797183835,226.1756678645793
90,232.54584881494927,218.22153679352806,230.8004040946381,229.3981295970634,219.944150764228,231.74630011771134,221.51650947601462,229.4836358256999,220.93362334165013,228.60694451734923
91,225.3357291753789,229.20852783637358,225.11532393743641,218.8880067728054,226.87438442184794,228.90778875908185,228.66556871059998,232.92037800871265,229.34282987670733,218.44205169008538
92,223.06024276127778,219.26056235582783,219.1896660351101,229.04836494740186,224.72953944997565,222.4177574641206,220.65651193861888,233.18026379518966,222.85644685404114,228.8802773201007
93,229.56338698466863,228.73090689688482,225.35595049537977,232.06996024104077,218.60961362824332,228.0098630958119,222.68528152146294,221.76610905241958,227.2594416718379,227.31076854927193
94,227.79703283991458,224.93321952817377,224.9525580894511,222.97400135192495,224.88344141903085,225.2179169236811,231.6076495815829,224.97365744096047,220.26894849779424,228.18568301765708
