,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0,-0.07807100088871866,-1.1193324749354328,3.923823583264064,4.7744072665486055,3.050778452366838,-3.7467988863526624,-0.7840457315498239,-3.161640463604458,1.9626144597785444,3.9477910961011364,1.379444164628082,-3.452478859156783,-3.266623702777618,-2.2717600725182816,3.092526589376022,0.8257186007060402,0.7262903215363548,-4.858423778875723,4.851212537299537,3.1918791103261523,-0.325046010403085,2.1680064000159183,4.53702760516984,-3.0313845468212364,-2.2792308112187554,-3.238442271940487,0.1904330427792955,2.2634979571963196,4.042616264788536,0.5631936578747943
1,312.002762554317,308.3592618602079,309.9972995212537,312.05199480283585,310.47482988210413,314.5253550288612,312.790679230425,313.2145689224375,313.1976821062367,311.07822724609724,315.1259563055679,310.85585436898,312.64643472553655,310.39108386573866,309.6055202434255,312.9529728633372,310.22517136770796,312.381727602781,311.46945216387144,312.39673830124445,314.34170879130863,312.5960023491183,310.3935542282863,312.0747415965903,313.7853535298377,313.4584748189458,315.12484234850814,312.3987281505966,308.9364044339492,314.53093986392776
2,282.5099719316178,282.7586642448067,281.54976953203857,283.5513616503589,284.69042783168203,286.26446822679424,284.35736440796296,287.5806376192888,282.4429487883871,285.2419726167118,285.21403743859094,281.92156464446447,283.7747687624894,284.70317343475136,283.81676759474715,288.8290231796559,284.9277880102782,283.8659136311179,282.5936439955768,283.4553343564711,286.65401914013444,283.36147809648685,285.5856081295301,284.95686531784463,283.4987997285994,286.600171649887,286.6335085110427,282.6677255543128,283.3421697765761,287.23091435587406
3,218.1491664866046,220.04992703843726,218.63257259599743,220.04386788859415,223.49489183207322,221.33532171459066,219.9110427500812,222.045450811923,217.28392002316812,218.35899755824911,221.965309759658,219.12840495224194,222.56811812719695,221.34494089981519,218.05281194443958,226.4536039072289,223.5451109519198,221.08250502836793,216.72087839451186,218.53170799416964,224.10342184147498,221.77470149889524,222.94371880958462,222.47167055908966,217.3635050473262,222.71441573769107,224.2180665077671,220.15724073535648,217.54670636124547,221.42773338095117
4,184.64347169135831,185.4987024892038,184.7546827164424,183.04542809834288,188.23717083365395,185.65527620393925,185.78698381016812,185.47263783767562,182.47425527318467,183.5388401384673,184.41566911353127,184.66150385105794,186.1621956223334,186.04390024196,183.1711542794011,189.3465637315569,186.60276086248336,184.59270663921768,181.18329982887644,182.16989270821796,188.36203442836535,187.60393511661135,188.46169508473992,186.7051512888117,182.22658994645715,185.16231381364486,185.35684378563772,183.208766902114,181.96708812605914,185.18017944249868
5,215.80387772986285,214.55585098210344,214.83933447777753,215.5550626914873,216.22718727425217,215.1907084304221,215.1488803434636,216.14308161513208,215.85254040226218,216.1944815410602,213.6087664119854,214.98778465073198,216.05330594080763,214.2436068175643,212.99713452730126,217.13368214977956,213.25451926317882,215.23117926607392,214.70004230357972,213.84932391526144,216.83520565032654,217.70448720177274,215.50480663433132,216.45709849917063,214.5660595955118,215.01129393795492,213.95181952331944,216.50161623450407,214.1719293270094,216.40099370349938
6,279.5314428620852,280.86642468700865,280.197067374754,278.1003097839633,280.0325938691411,277.1989120568214,276.6262639602672,279.77889059981135,278.61786486292846,281.1587838326618,278.6657054882373,279.64932061929323,281.5518046026512,279.1536100513489,280.75247667541225,277.8815303488078,279.2448111548226,280.8302553020723,277.10960138540594,278.95093325867185,278.4677932221464,281.09519891611836,278.2686011822701,281.46119726398194,280.3807826888841,278.9568418977692,279.18850739593563,280.9363427702766,281.43471247204695,278.55112638563025
7,321.30182953102593,320.95017482965585,321.1967141438272,318.5309828790297,316.32767108248436,318.01020073547386,317.39145498396545,319.2327758385985,317.38898455648894,319.9585325485352,319.80447069272066,322.20828772989535,317.22732256993567,318.03014052924493,319.52898726552365,320.0128272856336,321.9655016557837,320.0579945930389,317.74570829152674,318.70315621510827,320.8655772082975,317.86234400743746,317.76613337646336,316.53167114622056,322.9163864018723,317.96420542056853,321.5807723885674,320.8410770515398,318.9758881488092,319.8880534927984
8,300.6511870259885,299.55720165514117,297.8863583400947,301.67352617453804,298.7864871436274,299.66220185880434,296.6361430672775,300.41238193125685,296.6316225785116,300.59997149153367,297.7882886915352,301.33360995153964,300.9696479659453,302.6785049185878,297.28684204143786,301.86649221953445,299.7054196233273,300.0760805527526,298.02295316196177,298.470410833895,301.53877214432396,301.000809665415,300.83003941085053,299.4696421159637,300.4594404236901,300.4328924246546,300.61427381132415,303.81745522495066,299.01757733587147,300.26975031701755
9,240.77251805170908,239.91662279611512,239.75234211898984,240.82377648105097,234.87142663274267,234.44947047414647,232.9045790625787,241.12922397200643,233.18759517480458,240.70472817469943,236.16950905514966,241.6209281618543,239.1319734437938,241.13022688227608,237.07241471067974,239.20777379171744,238.75433068341292,236.88645087498844,233.72452530939987,235.98172391152445,237.97463760553012,241.3326158465689,236.80423926458752,235.97734759616856,239.22947942892895,236.86664354874532,239.5509992211855,241.76417151353058,239.781905354704,240.08548743093593
