,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,-8.409671699874407,-7.222736308785117,-5.048526685942008,-6.74478487471045,-15.05551083357804,-13.181830651464377,-10.19341234450628,-17.009154594176078,-16.794861500045542,-8.005795087535047,-15.491877139736369,-8.479215957096187,-11.61825014322374,-10.761712174536363,-19.19299927950823,-12.160314624535685,-6.173025936813195,-15.456113266232785,-11.017397695658268,-13.265722382929523,-11.9459690299697,-14.657753343472171,-7.470582886507143,-10.75212804495899,-18.02445275204285
1,-7.520450138966188,-17.029462215832844,-2.582663240221135,17.192620275066965,0.5902987045001693,-20.162897949444503,4.254966107507828,-23.144681997069238,-23.13462877376962,-5.468737313210026,-18.268097304637088,-0.09672370331550173,2.3450125895539973,-23.364918800752616,-33.66325032393761,10.610842739283587,14.938104732721746,-5.044099116517995,-19.35089299060558,-24.168920748660682,-14.564040279147502,-5.456165917888191,-6.760236821319099,-10.975267092662506,-15.245826571210806
2,-2.6917968520705156,-42.18439330964584,-4.749178302446332,17.18096212593639,-4.89341036517885,-25.180920022131076,9.207124192293836,-27.357958406610088,-28.475784658085274,-2.767826340937614,-19.24314469692288,-15.58293459101868,5.642524707487819,-43.098960920266116,-52.22132656312179,39.891511017278575,25.554263020450783,2.9254040597972626,-21.769242209515696,-29.896470348014784,-26.030573536560325,-2.167646232282345,-3.9423705045065915,10.220759998937591,-6.4082908937210386
3,-13.946988429605938,-57.59871325342213,-18.51624198424771,-10.802133280115452,-13.13542920131423,-24.391084330328873,-4.384545875701809,-28.02493325779065,-14.833805925459254,-7.9746312863182,-9.352589636100031,-38.57789257002604,-0.7268381458509745,-45.714716197395575,-49.96522527170109,31.5469920354872,13.19033958989867,1.3655292939458845,-18.15840027411399,-28.99345016183639,-15.754654550167071,-10.74027312301435,5.942630792542932,18.004169731259008,-15.098754142607472
4,-23.672990699443318,-41.811963008124444,-28.39322105879911,-31.49192095000828,-12.873266626308007,-6.0396577608941895,-21.661666948041198,-32.30592539108647,-11.675131032228741,-13.495099386004732,-9.772998954763246,-34.84296914113989,-12.309094536543444,-27.318794319604663,-38.395790437718944,-8.129671028182905,3.915541302016818,-12.992659087865938,-6.77678119752774,-24.434822714174757,3.454222471809882,-17.870734446893607,7.860705202336439,-4.349589141545733,-28.667690682282927
5,-6.836531883800951,-16.351383509741975,-33.912072278332616,-31.550933726304905,-20.24801362879608,10.930052150630374,-20.787864959228408,-32.78221253877193,-9.390322835327567,-7.38562364492722,-14.420009218681889,-38.14125791140488,-23.253976542055874,-3.613480098028218,-24.68808728227872,-19.245548734043982,-0.8255353135103249,-17.965125282958248,-16.456124916697974,-37.55932575068047,16.996350907390337,-23.787074286679577,-16.884773095343924,-12.941074102104952,-25.67781685329816
6,11.541281938993869,4.804228325916171,-32.48438754634326,-39.66448072076574,-25.426632790833384,19.14664583890206,-11.147069512417266,-29.24805072744562,-2.148799519346956,4.762985722860808,-25.113707781866015,-39.814635745209905,-13.381811952898897,-0.7527135059209471,-14.713037038758271,0.5290515141208576,-1.3524155949106262,-10.167032108245563,-23.354371036389644,-42.76571792620103,34.192557261161156,-43.02222350880199,-31.831720237637047,-13.77976005936662,-20.59518003872047
7,29.848360156321693,-7.171024331026916,-30.706516861475222,-40.638917016965486,-14.761288812427146,11.846547990888777,-2.2512603893996417,-27.166292730831945,-4.121195733614853,-6.740358104042185,-21.46175001625781,-26.070412769785122,-20.389941234789873,-2.885796156153839,-5.512672933992408,3.004081427160601,7.628937843522031,3.3150304531334296,-17.857207498952413,-45.384855267490444,27.6124891956238,-43.754302305264396,-33.422556337417454,-14.989740050951482,-21.722504845354425
8,36.94896131456446,-40.28302933024332,-32.21294656773571,-25.25421043308604,3.3130359180492963,9.139950869182835,-21.734513836641852,-27.804943527243974,5.868072503904635,-31.81832650442423,3.3329727474997606,-6.422590032514343,-53.45176155247313,-9.597317292032955,7.494486084783999,-25.743099427464447,28.989372637742385,-4.140816143677679,-27.825707086523277,-46.203629758849246,-0.5328569544320751,-37.28725143620094,-40.007835539761615,-5.268249421002788,-29.927981908147135
9,13.535421855312542,-35.75162909548696,-40.786578622149676,-36.04249082797019,0.5412604646350321,7.708670422871422,-33.044958465801116,-22.523377274375825,1.8938306320962441,-22.168737570138596,5.85741244116402,-7.91527131190459,-55.14159896875203,-22.888428670690274,13.890208867092559,-28.15176757222124,29.36183048271827,-9.723878047541913,-41.04152269946514,-17.441385613494585,-11.400840476724142,-13.448439092402868,-29.568130416254817,4.717706360513113,-36.95807757105534
